,id_str,from_user,text,formated_date,users,hashtags,nlikes,nreplies,nretweets
0,1424222232113553410,m_m_flores,@noakeshott Pacheco é  um capacho xingling.  #EuAutorizoPresidente,2021-08-08 20:47:09+00:00,['noakeshott'],['euautorizopresidente'],0,0,0
1,1424510232194134021,Rosemar71665199,@BastosJusmari Quem vota nesses partidos não é o povo e sim um esquema fraudulento através das urnas eletrônicas. #CPIdoTSE  #EuAutorizoPresidente  #VotoImpressoAuditavelJa  https://t.co/wE2J58t8IZ,2021-08-08 20:22:42+00:00,['BastosJusmari'],"['cpidotse', 'euautorizopresidente', 'votoimpressoauditavelja']",0,0,0
2,1424371715480686594,MaralJnior1,@AbrahamWeint Estamos juntos nessa batalha! #EuAutorizoPresidente  😎👊,2021-08-08 20:20:18+00:00,['AbrahamWeint'],['euautorizopresidente'],0,0,0
3,1424282448179994624,ShirleiFerrari,@AguiarEdil #EuAutorizoPresidente,2021-08-08 20:01:46+00:00,['AguiarEdil'],['euautorizopresidente'],1,0,0
4,1424505727499046915,Margo06971686,#EuAutorizoPresidente porque ele nunca erra e sempre tem razão o meu querido presidente.  https://t.co/KsyfT7rEXu,2021-08-08 20:00:06+00:00,[],['euautorizopresidente'],0,0,1
5,1424505037632442373,chyrlan1,QRV Presidente @jairbolsonaro  #EuAutorizoPresidente  https://t.co/OKJenZa2Zj,2021-08-08 19:57:21+00:00,[],['euautorizopresidente'],18,0,2
6,1424503219955326979,JoelmaA65906320,Hashtag #EuAutorizoPresidente volta a ficar em alta no Twitter  https://t.co/fr81hAeVqj via @sigaolivre,2021-08-08 19:50:08+00:00,[],['euautorizopresidente'],0,0,0
7,1424499240273956866,Fernand67858456,#BolsonaroOrgulhoDoBrasil  #EuAutorizoPresidente  #EuApoioVotoAuditavel  #CPIdoTSE  #ForçaBolsonaro,2021-08-08 19:34:19+00:00,[],"['bolsonaroorgulhodobrasil', 'euautorizopresidente', 'euapoiovotoauditavel', 'cpidotse', 'forçabolsonaro']",0,0,0
8,1424497820296417288,TonicoFonseca3,#EuAutorizoPresidente,2021-08-08 19:28:40+00:00,[],['euautorizopresidente'],0,0,0
9,1424495968624517133,poderosa18,@malves250169 Pra já #EuAutorizoBolsonaro Mito #EuAutorizoPresidente,2021-08-08 19:24:20+00:00,['malves250169'],"['euautorizobolsonaro', 'euautorizopresidente']",0,0,0
10,1424496446812872712,Fernand67858456,Toma @LRobertoBarroso @STF_oficial  #BolsonaroOrgulhoDoBrasil  #EuAutorizoPresidente  #EuApoioVotoAuditavel  #CPIdoTSE  #ForçaBolsonaro,2021-08-08 19:23:13+00:00,[],"['bolsonaroorgulhodobrasil', 'euautorizopresidente', 'euapoiovotoauditavel', 'cpidotse', 'forçabolsonaro']",0,0,0
11,1424495968624517133,malves250169,O Presidente tem que fechar esta merda TODA!!! nós sabemos que ele pode  #EuAutorizoPresidente,2021-08-08 19:21:19+00:00,[],['euautorizopresidente'],4,2,3
12,1424494543068672004,IlsaBernardo,"@jairbolsonaro Boa noite meu presidente querido, durma com Deus ! A sua semana será iluminada e teremos vitórias em nome de Jesus 🙏🙏🙏🇧🇷🇧🇷🇧🇷💚💛💙🤍 #EuAutorizoPresidente 🙏🆘",2021-08-08 19:17:36+00:00,['jairbolsonaro'],['euautorizopresidente'],2,0,0
13,1424494543068672004,Fernand67858456,@jairbolsonaro Boa noite presidente #EuAutorizo #BolsonaroOrgulhoDoBrasil  #EuAutorizoPresidente  #EuApoioVotoAuditavel  #CPIdoTSE  #ForçaBolsonaro,2021-08-08 19:17:35+00:00,['jairbolsonaro'],"['euautorizo', 'bolsonaroorgulhodobrasil', 'euautorizopresidente', 'euapoiovotoauditavel', 'cpidotse', 'forçabolsonaro']",1,0,0
14,1424211264209932289,Fernand67858456,@folha #BolsonaroOrgulhoDoBrasil  #EuAutorizoPresidente  #EuApoioVotoAuditavel  #CPIdoTSE  #ForçaBolsonaro,2021-08-08 19:14:51+00:00,['folha'],"['bolsonaroorgulhodobrasil', 'euautorizopresidente', 'euapoiovotoauditavel', 'cpidotse', 'forçabolsonaro']",0,0,0
15,1424477602878836736,Fernand67858456,@aramagem Saudades do meu pai tbm 😿 Dr pegue o cabeça de ovo e os outros urubus togados. #BolsonaroOrgulhoDoBrasil  #EuAutorizoPresidente  #EuApoioVotoAuditavel  #CPIdoTSE  #ForçaBolsonaro,2021-08-08 19:00:21+00:00,['aramagem'],"['bolsonaroorgulhodobrasil', 'euautorizopresidente', 'euapoiovotoauditavel', 'cpidotse', 'forçabolsonaro']",0,0,0
16,1424489126506729474,Fernand67858456,"Sem o voto auditavel, eles não precisarão do povo para se eleger. #BolsonaroOrgulhoDoBrasil  #EuAutorizoPresidente  #EuApoioVotoAuditavel  #CPIdoTSE  #ForçaBolsonaro",2021-08-08 18:54:08+00:00,[],"['bolsonaroorgulhodobrasil', 'euautorizopresidente', 'euapoiovotoauditavel', 'cpidotse', 'forçabolsonaro']",4,0,3
17,1424488469410324483,Fernand67858456,#BolsonaroOrgulhoDoBrasil  #EuAutorizoPresidente  #EuApoioVotoAuditavel  #CPIdoTSE  #ForçaBolsonaro,2021-08-08 18:51:31+00:00,[],"['bolsonaroorgulhodobrasil', 'euautorizopresidente', 'euapoiovotoauditavel', 'cpidotse', 'forçabolsonaro']",1,0,0
18,1424488409498857475,Fernand67858456,#BolsonaroOrgulhoDoBrasil  #EuAutorizoPresidente  #EuApoioVotoAuditavel  #CPIdoTSE  #ForçaBolsonaro,2021-08-08 18:51:17+00:00,[],"['bolsonaroorgulhodobrasil', 'euautorizopresidente', 'euapoiovotoauditavel', 'cpidotse', 'forçabolsonaro']",0,0,0
19,1424487603533930503,Fernand67858456,@LucianoHuck o povo não liga pra sua opinião #BolsonaroOrgulhoDoBrasil  #EuAutorizoPresidente  #EuApoioVotoAuditavel  #CPIdoTSE  #ForçaBolsonaro,2021-08-08 18:48:05+00:00,[],"['bolsonaroorgulhodobrasil', 'euautorizopresidente', 'euapoiovotoauditavel', 'cpidotse', 'forçabolsonaro']",0,1,0
20,1423618798704369665,Fernand67858456,@LucianoHuck @folha #BolsonaroOrgulhoDoBrasil  #EuAutorizoPresidente  #EuApoioVotoAuditavel  #CPIdoTSE  #ForçaBolsonaro,2021-08-08 18:46:51+00:00,"['LucianoHuck', 'folha']","['bolsonaroorgulhodobrasil', 'euautorizopresidente', 'euapoiovotoauditavel', 'cpidotse', 'forçabolsonaro']",0,0,0
21,1424484724203003904,Fernand67858456,#BolsonaroOrgulhoDoBrasil  #EuAutorizoPresidente  #EuApoioVotoAuditavel  #CPIdoTSE  #ForçaBolsonaro,2021-08-08 18:36:38+00:00,[],"['bolsonaroorgulhodobrasil', 'euautorizopresidente', 'euapoiovotoauditavel', 'cpidotse', 'forçabolsonaro']",0,0,0
22,1424372095706861574,moicanos,@carlosjordy #forcabolsonaro #EuApoioOPresidenteBolsonaro #EuAutorizoPresidente #BolsonaroReeleito2022 #JAIRCADAVEZMAISFORTE #juntoscomBolsonaro #BolsonaroPresidenteAte2026 #BolsonaroOrgulhoDoBrasil,2021-08-08 18:29:44+00:00,['carlosjordy'],"['forcabolsonaro', 'euapoioopresidentebolsonaro', 'euautorizopresidente', 'bolsonaroreeleito2022', 'jaircadavezmaisforte', 'juntoscombolsonaro', 'bolsonaropresidenteate2026', 'bolsonaroorgulhodobrasil']",0,0,0
23,1424480745721155586,IldaNagata,@jairbolsonaro  estamos juntos Força! #EuAutorizoPresidente  #VotoImpressoAuditavelJa #votoexterior,2021-08-08 18:20:50+00:00,[],"['euautorizopresidente', 'votoimpressoauditavelja', 'votoexterior']",0,0,0
24,1424185941040762882,PatriotaConser4,@IzabelleFores #EuAutorizoPresidente,2021-08-08 18:11:58+00:00,['IzabelleFores'],['euautorizopresidente'],0,0,0
25,1424334515732992001,Lua99023366,@DeputadoFederal 😂 😂 😂 😂 😂 #Bolsonaro2022 #BolsonaroAte2026 #LulaNaCadeia #EsquerdaLixo #PTNuncaMais #BolsonaroTemRazao #OPovoEstaComBolsonaro #EuAutorizoPresidente #EstamosComBolsonaro #BolsonaroContinuaImbativel  https://t.co/COFDwhYC4X,2021-08-08 17:50:42+00:00,['DeputadoFederal'],"['bolsonaro2022', 'bolsonaroate2026', 'lulanacadeia', 'esquerdalixo', 'ptnuncamais', 'bolsonarotemrazao', 'opovoestacombolsonaro', 'euautorizopresidente', 'estamoscombolsonaro', 'bolsonarocontinuaimbativel']",0,0,0
26,1424453803651342339,Lua99023366,@DeputadoFederal #Bolsonaro2022 #BolsonaroAte2026 #LulaNaCadeia #EsquerdaLixo #PTNuncaMais #BolsonaroTemRazao #OPovoEstaComBolsonaro #EuAutorizoPresidente #EstamosComBolsonaro #BolsonaroContinuaImbativel  https://t.co/oqjDK6RqkV,2021-08-08 17:48:53+00:00,['DeputadoFederal'],"['bolsonaro2022', 'bolsonaroate2026', 'lulanacadeia', 'esquerdalixo', 'ptnuncamais', 'bolsonarotemrazao', 'opovoestacombolsonaro', 'euautorizopresidente', 'estamoscombolsonaro', 'bolsonarocontinuaimbativel']",2,0,0
27,1424453803651342339,Lua99023366,@DeputadoFederal #Bolsonaro2022 #BolsonaroAte2026 #LulaNaCadeia #EsquerdaLixo #PTNuncaMais #BolsonaroTemRazao #OPovoEstaComBolsonaro #EuAutorizoPresidente #EstamosComBolsonaro #BolsonaroContinuaImbativel  https://t.co/xpdw9KYbtV,2021-08-08 17:47:05+00:00,['DeputadoFederal'],"['bolsonaro2022', 'bolsonaroate2026', 'lulanacadeia', 'esquerdalixo', 'ptnuncamais', 'bolsonarotemrazao', 'opovoestacombolsonaro', 'euautorizopresidente', 'estamoscombolsonaro', 'bolsonarocontinuaimbativel']",2,0,0
28,1424453803651342339,Lua99023366,@DeputadoFederal #Bolsonaro2022 #BolsonaroAte2026 #LulaNaCadeia #EsquerdaLixo #PTNuncaMais #BolsonaroTemRazao #OPovoEstaComBolsonaro #EuAutorizoPresidente #EstamosComBolsonaro #BolsonaroContinuaImbativel  https://t.co/epYSKoX3BZ,2021-08-08 17:46:57+00:00,['DeputadoFederal'],"['bolsonaro2022', 'bolsonaroate2026', 'lulanacadeia', 'esquerdalixo', 'ptnuncamais', 'bolsonarotemrazao', 'opovoestacombolsonaro', 'euautorizopresidente', 'estamoscombolsonaro', 'bolsonarocontinuaimbativel']",2,0,0
29,1424453803651342339,Lua99023366,@DeputadoFederal #Bolsonaro2022 #BolsonaroAte2026 #LulaNaCadeia #EsquerdaLixo #PTNuncaMais #BolsonaroTemRazao #OPovoEstaComBolsonaro #EuAutorizoPresidente #EstamosComBolsonaro #BolsonaroContinuaImbativel  https://t.co/L7yc159D9T,2021-08-08 17:46:00+00:00,['DeputadoFederal'],"['bolsonaro2022', 'bolsonaroate2026', 'lulanacadeia', 'esquerdalixo', 'ptnuncamais', 'bolsonarotemrazao', 'opovoestacombolsonaro', 'euautorizopresidente', 'estamoscombolsonaro', 'bolsonarocontinuaimbativel']",1,0,0
30,1424371292917145608,hhashioka,@mitags @YouTube Solução:  #Euautorizopresidente,2021-08-08 17:34:47+00:00,"['mitags', 'YouTube']",['euautorizopresidente'],1,0,1
31,1424467406429249547,Lua99023366,@6ssa #Bolsonaro2022 #BolsonaroAte2026 #LulaNaCadeia #EsquerdaLixo #PTNuncaMais #BolsonaroTemRazao #OPovoEstaComBolsonaro #EuAutorizoPresidente #EstamosComBolsonaro #BolsonaroContinuaImbativel  https://t.co/88geOYh83I,2021-08-08 17:34:22+00:00,['6ssa'],"['bolsonaro2022', 'bolsonaroate2026', 'lulanacadeia', 'esquerdalixo', 'ptnuncamais', 'bolsonarotemrazao', 'opovoestacombolsonaro', 'euautorizopresidente', 'estamoscombolsonaro', 'bolsonarocontinuaimbativel']",0,0,0
32,1424384912954519556,Lua99023366,@IvanValente #Bolsonaro2022 #BolsonaroAte2026 #LulaNaCadeia #EsquerdaLixo #PTNuncaMais #BolsonaroTemRazao #OPovoEstaComBolsonaro #EuAutorizoPresidente #EstamosComBolsonaro #BolsonaroContinuaImbativel  https://t.co/nUT2cEKH0U,2021-08-08 17:32:29+00:00,['IvanValente'],"['bolsonaro2022', 'bolsonaroate2026', 'lulanacadeia', 'esquerdalixo', 'ptnuncamais', 'bolsonarotemrazao', 'opovoestacombolsonaro', 'euautorizopresidente', 'estamoscombolsonaro', 'bolsonarocontinuaimbativel']",0,0,0
33,1424384912954519556,Lua99023366,@IvanValente #Bolsonaro2022 #BolsonaroAte2026 #LulaNaCadeia #EsquerdaLixo #PTNuncaMais #BolsonaroTemRazao #OPovoEstaComBolsonaro #EuAutorizoPresidente #EstamosComBolsonaro #BolsonaroContinuaImbativel  https://t.co/mmaDIKkWnE,2021-08-08 17:31:46+00:00,['IvanValente'],"['bolsonaro2022', 'bolsonaroate2026', 'lulanacadeia', 'esquerdalixo', 'ptnuncamais', 'bolsonarotemrazao', 'opovoestacombolsonaro', 'euautorizopresidente', 'estamoscombolsonaro', 'bolsonarocontinuaimbativel']",0,0,0
34,1424384912954519556,Lua99023366,@IvanValente Vcs são uma piada. #Bolsonaro2022 #BolsonaroAte2026 #LulaNaCadeia #EsquerdaLixo #PTNuncaMais #BolsonaroTemRazao #OPovoEstaComBolsonaro #EuAutorizoPresidente #EstamosComBolsonaro #BolsonaroContinuaImbativel  https://t.co/RZS7mTq4DV,2021-08-08 17:31:06+00:00,['IvanValente'],"['bolsonaro2022', 'bolsonaroate2026', 'lulanacadeia', 'esquerdalixo', 'ptnuncamais', 'bolsonarotemrazao', 'opovoestacombolsonaro', 'euautorizopresidente', 'estamoscombolsonaro', 'bolsonarocontinuaimbativel']",0,0,0
35,1424468217553170436,PitzerNubia,#SomosTodosDanielSilveira #STFVergonhaNacional  #EuAutorizoPresidente,2021-08-08 17:31:03+00:00,[],"['somostodosdanielsilveira', 'stfvergonhanacional', 'euautorizopresidente']",0,0,0
36,1424467811536146439,Fernand67858456,#BolsonaroOrgulhoDoBrasil  #EuAutorizoPresidente  #EuApoioVotoAuditavel  #CPIdoTSE  #ForçaBolsonaro,2021-08-08 17:29:26+00:00,[],"['bolsonaroorgulhodobrasil', 'euautorizopresidente', 'euapoiovotoauditavel', 'cpidotse', 'forçabolsonaro']",0,0,0
37,1424467712475115525,_deaconblues,"Central do Amigo tá sempre em atuação, é revoltante. Na renovação da concessão ano que vem #EuAutorizoPresidente",2021-08-08 17:29:02+00:00,[],['euautorizopresidente'],0,1,0
38,1424098019306315784,Lua99023366,@correio #Bolsonaro2022 #BolsonaroAte2026 #LulaNaCadeia #EsquerdaLixo #PTNuncaMais #BolsonaroTemRazao #OPovoEstaComBolsonaro #EuAutorizoPresidente #EstamosComBolsonaro #BolsonaroContinuaImbativel  https://t.co/qNBvz2bRwv,2021-08-08 17:26:28+00:00,['correio'],"['bolsonaro2022', 'bolsonaroate2026', 'lulanacadeia', 'esquerdalixo', 'ptnuncamais', 'bolsonarotemrazao', 'opovoestacombolsonaro', 'euautorizopresidente', 'estamoscombolsonaro', 'bolsonarocontinuaimbativel']",1,0,0
39,1424111335869145090,Lua99023366,@correio #Bolsonaro2022 #BolsonaroAte2026 #LulaNaCadeia #EsquerdaLixo #PTNuncaMais #BolsonaroTemRazao #OPovoEstaComBolsonaro #EuAutorizoPresidente #EstamosComBolsonaro #BolsonaroContinuaImbativel  https://t.co/dF1GhDdJV2,2021-08-08 17:23:19+00:00,['correio'],"['bolsonaro2022', 'bolsonaroate2026', 'lulanacadeia', 'esquerdalixo', 'ptnuncamais', 'bolsonarotemrazao', 'opovoestacombolsonaro', 'euautorizopresidente', 'estamoscombolsonaro', 'bolsonarocontinuaimbativel']",0,0,0
40,1424118897075175425,Lua99023366,@mmarescast #Bolsonaro2022 #BolsonaroAte2026 #LulaNaCadeia #EsquerdaLixo #PTNuncaMais #BolsonaroTemRazao #OPovoEstaComBolsonaro #EuAutorizoPresidente #EstamosComBolsonaro #BolsonaroContinuaImbativel  https://t.co/vtKy4Qhq9i,2021-08-08 17:21:54+00:00,['mmarescast'],"['bolsonaro2022', 'bolsonaroate2026', 'lulanacadeia', 'esquerdalixo', 'ptnuncamais', 'bolsonarotemrazao', 'opovoestacombolsonaro', 'euautorizopresidente', 'estamoscombolsonaro', 'bolsonarocontinuaimbativel']",0,0,0
41,1424118897075175425,Lua99023366,@mmarescast #Bolsonaro2022 #BolsonaroAte2026 #LulaNaCadeia #EsquerdaLixo #PTNuncaMais #BolsonaroTemRazao #OPovoEstaComBolsonaro #EuAutorizoPresidente #EstamosComBolsonaro #BolsonaroContinuaImbativel  https://t.co/Nt6zE3zZYU,2021-08-08 17:21:24+00:00,['mmarescast'],"['bolsonaro2022', 'bolsonaroate2026', 'lulanacadeia', 'esquerdalixo', 'ptnuncamais', 'bolsonarotemrazao', 'opovoestacombolsonaro', 'euautorizopresidente', 'estamoscombolsonaro', 'bolsonarocontinuaimbativel']",0,0,0
42,1424118897075175425,Lua99023366,@mmarescast #Bolsonaro2022 #BolsonaroAte2026 #LulaNaCadeia #EsquerdaLixo #PTNuncaMais #BolsonaroTemRazao #OPovoEstaComBolsonaro #EuAutorizoPresidente #EstamosComBolsonaro #BolsonaroContinuaImbativel  https://t.co/8ZvFLkqWa9,2021-08-08 17:20:43+00:00,['mmarescast'],"['bolsonaro2022', 'bolsonaroate2026', 'lulanacadeia', 'esquerdalixo', 'ptnuncamais', 'bolsonarotemrazao', 'opovoestacombolsonaro', 'euautorizopresidente', 'estamoscombolsonaro', 'bolsonarocontinuaimbativel']",0,0,0
43,1424118897075175425,Lua99023366,@mmarescast #Bolsonaro2022 #BolsonaroAte2026 #LulaNaCadeia #EsquerdaLixo #PTNuncaMais #BolsonaroTemRazao #OPovoEstaComBolsonaro #EuAutorizoPresidente #EstamosComBolsonaro #BolsonaroContinuaImbativel  https://t.co/o7wYH7ryMp,2021-08-08 17:20:17+00:00,['mmarescast'],"['bolsonaro2022', 'bolsonaroate2026', 'lulanacadeia', 'esquerdalixo', 'ptnuncamais', 'bolsonarotemrazao', 'opovoestacombolsonaro', 'euautorizopresidente', 'estamoscombolsonaro', 'bolsonarocontinuaimbativel']",0,0,0
44,1424143321337765893,Lua99023366,@tiburciocs @correio @rpsenador @ArthurLira_ @LuizFux #Bolsonaro2022 #BolsonaroAte2026 #LulaNaCadeia #EsquerdaLixo #PTNuncaMais #BolsonaroTemRazao #OPovoEstaComBolsonaro #EuAutorizoPresidente #EstamosComBolsonaro #BolsonaroContinuaImbativel  https://t.co/AOWSVz5UL3,2021-08-08 17:13:06+00:00,"['tiburciocs', 'correio', 'rpsenador', 'ArthurLira_', 'LuizFux']","['bolsonaro2022', 'bolsonaroate2026', 'lulanacadeia', 'esquerdalixo', 'ptnuncamais', 'bolsonarotemrazao', 'opovoestacombolsonaro', 'euautorizopresidente', 'estamoscombolsonaro', 'bolsonarocontinuaimbativel']",1,0,0
45,1424143321337765893,Lua99023366,@jorgejovelar @correio Quer mais?? #Bolsonaro2022 #BolsonaroAte2026 #LulaNaCadeia #EsquerdaLixo #PTNuncaMais #BolsonaroTemRazao #OPovoEstaComBolsonaro #EuAutorizoPresidente #EstamosComBolsonaro #BolsonaroContinuaImbativel  https://t.co/8pwUDwv4NW,2021-08-08 17:10:27+00:00,"['jorgejovelar', 'correio']","['bolsonaro2022', 'bolsonaroate2026', 'lulanacadeia', 'esquerdalixo', 'ptnuncamais', 'bolsonarotemrazao', 'opovoestacombolsonaro', 'euautorizopresidente', 'estamoscombolsonaro', 'bolsonarocontinuaimbativel']",1,1,1
46,1424143321337765893,Lua99023366,@jorgejovelar @correio Quer saber??  #Bolsonaro2022 #BolsonaroAte2026 #LulaNaCadeia #EsquerdaLixo #PTNuncaMais #BolsonaroTemRazao #OPovoEstaComBolsonaro #EuAutorizoPresidente #EstamosComBolsonaro #BolsonaroContinuaImbativel  https://t.co/cxn321Z72n,2021-08-08 17:09:42+00:00,"['jorgejovelar', 'correio']","['bolsonaro2022', 'bolsonaroate2026', 'lulanacadeia', 'esquerdalixo', 'ptnuncamais', 'bolsonarotemrazao', 'opovoestacombolsonaro', 'euautorizopresidente', 'estamoscombolsonaro', 'bolsonarocontinuaimbativel']",0,1,1
47,1424461115510214662,brwithproud,EU AUTORIZO ❗❗❗🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 #EuAutorizoPresidente,2021-08-08 17:02:49+00:00,[],['euautorizopresidente'],1,0,0
48,1424143321337765893,Lua99023366,@MrciaCo69134617 @correio Este aqui que é o bom. Ladrão defendendo ladrão. #Bolsonaro2022 #BolsonaroAte2026 #LulaNaCadeia #EsquerdaLixo #PTNuncaMais #BolsonaroTemRazao #OPovoEstaComBolsonaro #EuAutorizoPresidente #EstamosComBolsonaro #BolsonaroContinuaImbativel  https://t.co/0I84uLLhfQ,2021-08-08 16:58:44+00:00,"['MrciaCo69134617', 'correio']","['bolsonaro2022', 'bolsonaroate2026', 'lulanacadeia', 'esquerdalixo', 'ptnuncamais', 'bolsonarotemrazao', 'opovoestacombolsonaro', 'euautorizopresidente', 'estamoscombolsonaro', 'bolsonarocontinuaimbativel']",0,0,0
49,1424405955551301636,Lupita590362110,"@jairbolsonaro Presida,puxou totalmente o pai . A cara dele. Feliz dia dos pais. Não tem pra mais ninguém, o senhor é o dono do Brasil 🇧🇷 o povo autorizou #EuAutorizoPresidente Na terra,no mar, só falta no ar. 👏🏻👏🏻  https://t.co/HN79D86jex",2021-08-08 16:50:06+00:00,['jairbolsonaro'],['euautorizopresidente'],4,0,0
50,1424211264209932289,MarcoBa95182704,@folha #EuAutorizoPresidente  #BolsonaroOrgulhoDoBrasil,2021-08-08 16:06:23+00:00,['folha'],"['euautorizopresidente', 'bolsonaroorgulhodobrasil']",0,0,0
51,1424446189286658063,adrianelrg,Recuar jamais ! #EuAutorizoPresidente ..... O povo está a seu lado. Só não  veem os cegos de princípios morais!,2021-08-08 16:03:31+00:00,[],['euautorizopresidente'],9,0,3
52,1424437951287767040,oscaraguiaferaf,#EuAutorizoPresidente,2021-08-08 15:30:47+00:00,[],['euautorizopresidente'],0,0,0
53,1423978881556615174,IRLuska,@israel_as7 @martins_deniso @JoaoPaulo1010x @Verum_HonoremPF @My10814623 @jairbolsonaro 10milhões são os que estão nas ruas pelo nosso Presidente JMB! Temos a força do povo brasileiro! Vai se surpreender! #VotoImpressoAuditavelComContagemPublica  #ForçaBolsonaro #EuAutorizoPresidente,2021-08-08 15:15:16+00:00,"['israel_as7', 'martins_deniso', 'JoaoPaulo1010x', 'Verum_HonoremPF', 'My10814623', 'jairbolsonaro']","['votoimpressoauditavelcomcontagempublica', 'forçabolsonaro', 'euautorizopresidente']",3,1,1
54,1423978881556615174,IRLuska,"@RenataPrado10 @Verum_HonoremPF @My10814623 @jairbolsonaro Ilusão a sua, mas respeito! #VotoImpressoAuditavelComContagemPublica  #ForçaBolsonaro #EuautorizoPresidente",2021-08-08 15:12:27+00:00,"['RenataPrado10', 'Verum_HonoremPF', 'My10814623', 'jairbolsonaro']","['votoimpressoauditavelcomcontagempublica', 'forçabolsonaro', 'euautorizopresidente']",1,0,0
55,1424115646565076997,IRLuska,@ClaudeLuca_ @taniaoli_ Isso é muito grave! #ForçaBolsonaro #VotoImpressoAuditavelComContagemPublica  #EuAutorizoPresidente,2021-08-08 14:35:07+00:00,"['ClaudeLuca_', 'taniaoli_']","['forçabolsonaro', 'votoimpressoauditavelcomcontagempublica', 'euautorizopresidente']",1,0,0
56,1424364954241617920,IRLuska,@fec5588fm @taniaoli_ Isso serão: LIXO NÃO RECICLÁVEL! Não Passarão por cima do povo! Não Passarão! Não provoquem o povo brasileiro! #VotoImpressoAuditavelComContagemPublica  #ForçaBolsonaro #EuAutorizoPresidente,2021-08-08 14:30:56+00:00,"['fec5588fm', 'taniaoli_']","['votoimpressoauditavelcomcontagempublica', 'forçabolsonaro', 'euautorizopresidente']",2,0,1
57,1424388295560208394,IRLuska,@DOCENTEMONTEIRO @taniaoli_ @ArthurLira_ O fim do mecanismo vai chegar mesmo com estes golpes…pois: Não passarão por cima do povo brasileiro! #VotoImpressoAuditavelComContagemPublica  #ForçaBolsonaro #EuAutorizoPresidente,2021-08-08 14:24:57+00:00,"['DOCENTEMONTEIRO', 'taniaoli_', 'ArthurLira_']","['votoimpressoauditavelcomcontagempublica', 'forçabolsonaro', 'euautorizopresidente']",3,0,0
58,1424398203093389314,IRLuska,@michelcandidos2 @taniaoli_ Uhuuu…. #VotoImpressoAuditavelComContagemPublica  #ForçaBolsonaro #EuAutorizoPresidente,2021-08-08 14:18:43+00:00,"['michelcandidos2', 'taniaoli_']","['votoimpressoauditavelcomcontagempublica', 'forçabolsonaro', 'euautorizopresidente']",2,0,0
59,1424325824229040136,Mrcia02968132,@MconservadorBR #VotoImpressoAlditavelJa #EuAutorizoPresidente #AssinaODecretoPresidente  #BolsonaroReeleito  #OPoderEmanaDoPovo,2021-08-08 14:15:03+00:00,['MconservadorBR'],"['votoimpressoalditavelja', 'euautorizopresidente', 'assinaodecretopresidente', 'bolsonaroreeleito', 'opoderemanadopovo']",0,0,0
60,1424418248020398081,prisc2002,Presidente Bolsonaro na terra e no mar.💚💛 #ForçaBolsonaro #EuAutorizoPresidente  https://t.co/JNJEDjh1Am,2021-08-08 14:12:29+00:00,[],"['forçabolsonaro', 'euautorizopresidente']",3,1,0
61,1424414967361638403,Fernand67858456,Continua o mesmo 🇧🇷 #BolsonaroOrgulhoDoBrasil  #EuAutorizoPresidente  #EuApoioVotoAuditavel  #CPIdoTSE  #ForçaBolsonaro,2021-08-08 13:59:27+00:00,[],"['bolsonaroorgulhodobrasil', 'euautorizopresidente', 'euapoiovotoauditavel', 'cpidotse', 'forçabolsonaro']",0,2,0
62,1424414672594378756,Fernand67858456,#BolsonaroOrgulhoDoBrasil  #EuAutorizoPresidente  #EuApoioVotoAuditavel  #CPIdoTSE  #ForçaBolsonaro,2021-08-08 13:58:16+00:00,[],"['bolsonaroorgulhodobrasil', 'euautorizopresidente', 'euapoiovotoauditavel', 'cpidotse', 'forçabolsonaro']",0,2,0
63,1424414044082085893,Fernand67858456,#BolsonaroOrgulhoDoBrasil  #EuAutorizoPresidente  #EuApoioVotoAuditavel  #CPIdoTSE  #ForçaBolsonaro,2021-08-08 13:55:47+00:00,[],"['bolsonaroorgulhodobrasil', 'euautorizopresidente', 'euapoiovotoauditavel', 'cpidotse', 'forçabolsonaro']",0,2,0
64,1424413503134240776,Fernand67858456,#BolsonaroOrgulhoDoBrasil  #EuAutorizoPresidente  #EuApoioVotoAuditavel  #CPIdoTSE  #ForçaBolsonaro,2021-08-08 13:53:38+00:00,[],"['bolsonaroorgulhodobrasil', 'euautorizopresidente', 'euapoiovotoauditavel', 'cpidotse', 'forçabolsonaro']",0,1,0
65,1424412702953377792,Fernand67858456,Vem pra rua @LRobertoBarroso @alexandre @LulaOficial  #BolsonaroOrgulhoDoBrasil  #EuAutorizoPresidente  #EuApoioVotoAuditavel  #CPIdoTSE  #ForçaBolsonaro,2021-08-08 13:50:27+00:00,[],"['bolsonaroorgulhodobrasil', 'euautorizopresidente', 'euapoiovotoauditavel', 'cpidotse', 'forçabolsonaro']",2,0,0
66,1424410767688929284,IRLuska,Não Passarão por cima do povo! O Mecanismo está com seu tempo no fim mas ainda pode se ajustar para a transparência e honestidade! #VotoImpressoAuditávelComContagem #ForçaBolsonaro #EuAutorizoPresidente  https://t.co/JeDahs6LdV,2021-08-08 13:42:45+00:00,[],"['votoimpressoauditávelcomcontagem', 'forçabolsonaro', 'euautorizopresidente']",0,0,0
